annotation_id,annotator,categories,comment,created_at,id,lead_time,rating,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
1387,1,Нравится скорость отработки заявок,оперативно молодцы,2025-05-17T09:55:28.328266Z,4183086,2.82,5,2025-05-17T09:55:28.328266Z,0,0,0,1,0
1388,1,Нравится скорость отработки заявок,оперативно спасибо что не заставили ждать окончания праздников с новым годом,2025-05-17T09:55:34.979399Z,4182972,4.825,5,2025-05-17T09:55:34.979399Z,0,0,0,1,0
1389,1,Нравится качество работы сотрудников,все мастер поправил работает спасибо большое,2025-05-17T09:55:39.895161Z,4182649,3.093,5,2025-05-17T09:55:39.895161Z,0,0,1,0,0
1390,1,"{""choices"":[""Нравится качество выполнения заявки"",""Другое""]}",услуга была оказана качественно но не своевременно спустя дней после запроса,2025-05-17T09:55:54.500805Z,4181848,12.828,5,2025-05-17T09:55:54.500805Z,0,1,0,0,0
1391,1,Другое,сроки конечно так себе,2025-05-17T09:56:00.619682Z,4181692,4.193,5,2025-05-17T09:56:00.619682Z,0,0,0,0,0
1392,1,Другое,заявка не выполнена,2025-05-17T09:56:08.733742Z,4181684,6.251,5,2025-05-17T09:56:08.733742Z,0,0,0,0,0
1393,1,Другое,долго мастер не приходил после оплаты,2025-05-17T09:56:14.306492Z,4181430,3.469,5,2025-05-17T09:56:14.306492Z,0,0,0,0,0
1394,1,Другое,еще бы плитку восстановили пока никто не сломал ноги,2025-05-17T09:56:20.940844Z,4181376,4.751,5,2025-05-17T09:56:20.940844Z,0,0,0,0,0
1395,1,Нравится скорость отработки заявок,спасибо за оперативность в тот день,2025-05-17T09:56:27.066816Z,4181240,3.639,5,2025-05-17T09:56:27.066816Z,0,0,0,1,0
1396,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",течь устранена оперативно работа выполнена качественно спасибо большое вячеславу за помощь,2025-05-17T09:56:34.468845Z,4180938,5.562,5,2025-05-17T09:56:34.468845Z,0,1,0,1,0
1397,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",оперативно устранили проблему вежливый мастер все чётко и по делу спасибо,2025-05-17T09:56:53.090224Z,4180924,16.658,5,2025-05-17T09:56:53.090224Z,0,0,1,1,0
1398,1,Вопрос решен,спасибо теперь все работает,2025-05-17T09:57:48.454837Z,4180841,53.46,5,2025-05-17T09:57:48.454837Z,1,0,0,0,0
1399,1,Вопрос решен,благодарю за развернутый ответ,2025-05-17T09:57:53.657199Z,4180516,3.279,5,2025-05-17T09:57:53.657199Z,1,0,0,0,0
1400,1,Нравится качество работы сотрудников,спасибо мастерам они отлично выполнили свою работу,2025-05-17T09:57:58.833676Z,4180245,3.242,5,2025-05-17T09:57:58.833676Z,0,0,1,0,0
1401,1,Вопрос решен,доводчик заменили,2025-05-17T09:58:03.532437Z,4179933,2.689,5,2025-05-17T09:58:03.532437Z,1,0,0,0,0
1402,1,Другое,я прошу прощения что донимаю возможно не по адресу но хочу понять это отдельный платеж за кап ремонт получается или это к ним нужно обратиться,2025-05-17T09:58:12.462012Z,4179271,7.049,5,2025-05-17T09:58:12.462012Z,0,0,0,0,0
1403,1,Нравится скорость отработки заявок,спасибо большое все очень быстро и удобно,2025-05-17T09:58:20.538682Z,4178763,6.05,5,2025-05-17T09:58:20.538682Z,0,0,0,1,0
1404,1,Другое,спасибо за отмену заявки по моей просьбе,2025-05-17T09:58:27.436897Z,4178642,3.594,5,2025-05-17T09:58:27.436897Z,0,0,0,0,0
1405,1,Вопрос решен,спасибо теперь всё работает,2025-05-17T09:58:31.492459Z,4178205,2.126,5,2025-05-17T09:58:31.492459Z,1,0,0,0,0
1406,1,Вопрос решен,очень хорошо убрали спасибо,2025-05-17T09:58:38.072847Z,4178055,4.431,5,2025-05-17T09:58:38.072847Z,1,0,0,0,0
1407,1,Другое,данные расчета не предоставили,2025-05-17T09:58:43.668013Z,4177499,3.54,5,2025-05-17T09:58:43.668013Z,0,0,0,0,0
1408,1,Другое,показания по счетчикам сняли но нет ответа по поводу суммы в последней квитанции она верна почему она идентична с предыдущим месяцем,2025-05-17T09:58:51.754052Z,4177193,6.09,5,2025-05-17T09:58:51.754052Z,0,0,0,0,0
1409,1,Нравится скорость отработки заявок,быстро отреагировали на заявку и опломбировали то же быстро осталась довольна спасибо,2025-05-17T09:58:58.268581Z,4176769,4.521,5,2025-05-17T09:58:58.268581Z,0,0,0,1,0
1410,1,Другое,здравствуйте прошу заметить что и в крайней квитанции и в более ранних неверно проставлены даты последних платежей с чем это связано,2025-05-17T09:59:09.526236Z,4176418,9.208,5,2025-05-17T09:59:09.526236Z,0,0,0,0,0
1411,1,Другое,добрый день в ноябре счет был оплачен ноября вот скрин из приложения банка прошу проверить оплаты и написать поступившие вам с октября до конца года ноябрь был оплачен проверьте пожалуйста тут нет возможности приложить скрин напишите куда отправить квитанцию о оплате,2025-05-17T09:59:20.277521Z,4175916,8.726,5,2025-05-17T09:59:20.277521Z,0,0,0,0,0
1412,1,Другое,не могу найти как открыть новую,2025-05-17T09:59:28.647004Z,4174552,5.899,5,2025-05-17T09:59:28.647004Z,0,0,0,0,0
1413,1,Другое,ждём морозной погоды что бы замерить тепловизором температуру на стене,2025-05-17T09:59:34.688612Z,4174485,4.051,5,2025-05-17T09:59:34.688612Z,0,0,0,0,0
1414,1,Другое,так декабря оплачивали за ноябрь а сейчас идёт авансовый которая должна быть до января оплачена,2025-05-17T09:59:42.498949Z,4174324,5.767,5,2025-05-17T09:59:42.498949Z,0,0,0,0,0
1415,1,Нравится качество работы сотрудников,мастер просто супер сделал всё на высшем уровне спасибо большое,2025-05-17T09:59:47.740054Z,4174244,3.292,5,2025-05-17T09:59:47.740054Z,0,0,1,0,0
1416,1,Другое,как не убрано было так до сих пор и не убрано,2025-05-17T09:59:53.382753Z,4173976,3.553,5,2025-05-17T09:59:53.383755Z,0,0,0,0,0
1417,1,Другое,на назначено уборка частей забора надеемся и куч графия и блоков занимающих места ждём,2025-05-17T10:00:06.869483Z,4173856,10.596,5,2025-05-17T10:00:06.869483Z,0,0,0,0,0
1418,1,Другое,проконсультировали по телефону обещали перерасчёт в следующем счете жду счет,2025-05-17T10:00:15.114841Z,4173654,6.027,5,2025-05-17T10:00:15.114841Z,0,0,0,0,0
1419,1,Другое,добрый вечер да в личном кабинете написано что оплата объясните почему нет чеков в истории оплат,2025-05-17T10:00:26.392843Z,4173495,8.046,5,2025-05-17T10:00:26.392843Z,0,0,0,0,0
1420,1,Вопрос решен,проблема решена но после повторных заявок,2025-05-17T10:00:32.239431Z,4173423,3.859,5,2025-05-17T10:00:32.239431Z,1,0,0,0,0
1421,1,Другое,смотрите сообщения от о поверке счетчиков вы же мне и предлагали вот акт у вас есть так с чего мне начисляется отопление не по счетчику,2025-05-17T10:00:39.810534Z,4173232,5.558,5,2025-05-17T10:00:39.810534Z,0,0,0,0,0
1422,1,Другое,снова не работает доводчик двери,2025-05-17T10:00:44.256109Z,4172875,2.465,5,2025-05-17T10:00:44.256109Z,0,0,0,0,0
1423,1,Вопрос решен,спасибо огромное за перепрограммирование,2025-05-17T10:00:50.599459Z,4172321,4.366,5,2025-05-17T10:00:50.599459Z,1,0,0,0,0
1424,1,Другое,просили разобраться по счету за кладовое помещение а не за квартиру,2025-05-17T10:00:56.365988Z,4172165,3.887,5,2025-05-17T10:00:56.365988Z,0,0,0,0,0
1425,1,Другое,в приложении не обновился номер нового счетчика по горячему водоснабжению можете перепроверить информацию,2025-05-17T10:01:06.473675Z,4171777,8.112,5,2025-05-17T10:01:06.473675Z,0,0,0,0,0
1426,1,Другое,заявка закрыта без фактического исполнения и не обоснованно контрольные показания счетчика так и не сняты акт не составлен перерасчет не сделан прошу возобновить исполнение заявки,2025-05-17T10:01:14.528615Z,4171734,6.128,5,2025-05-17T10:01:14.528615Z,0,0,0,0,0
